event_id,user_id,event_type,timestamp,date,hour,platform,app_version,session_id,screen,duration_sec
E4002605,U44455,page_view,2026-04-21 11:19:20,2026-04-21,11,iOS,1.0.0,SES23818,首页,41.2
E4002606,U46133,app_open,2026-04-09 04:03:11,2026-04-09,4,iOS,1.0.0,SES28754,我的,7.5
E4002607,U26741,app_open,2026-04-14 08:01:23,2026-04-14,8,Android,1.0.0,SES58924,搜索,55.5
E4002608,U2065,page_view,2026-04-04 15:41:37,2026-04-04,15,Android,1.1.0,SES79282,首页,2.5
E4002609,U22958,search,2026-04-21 15:08:06,2026-04-21,15,Web,1.0.0,SES92431,首页,26.1
E4002610,U17246,click,2026-04-09 14:00:32,2026-04-09,14,iOS,1.2.0,SES63300,设置,23.0
E4002611,U7527,share,2026-04-01 12:16:13,2026-04-01,12,Web,1.0.0,SES36948,首页,39.3
E4002612,U49817,page_view,2026-04-26 09:24:03,2026-04-26,9,Android,1.0.0,SES37993,首页,6.4
E4002613,U26349,page_view,2026-04-21 12:10:38,2026-04-21,12,Android,1.1.0,SES42172,首页,24.2
E4002614,U29615,app_open,2026-04-19 10:46:34,2026-04-19,10,iOS,1.1.0,SES27893,首页,195.6
E4002615,U14443,app_open,2026-04-03 20:00:23,2026-04-03,20,Web,1.2.0,SES74342,详情,0.8
E4002616,U41716,logout,2026-04-19 11:19:14,2026-04-19,11,iOS,1.1.0,SES44966,设置,21.1
E4002617,U32890,click,2026-04-30 07:37:06,2026-04-30,7,Android,1.0.0,SES27768,搜索,41.2
E4002618,U19758,page_view,2026-04-27 02:05:49,2026-04-27,2,iOS,1.3.0,SES47969,首页,14.0
E4002619,U38331,app_open,2026-04-17 07:40:28,2026-04-17,7,Web,1.0.0,SES54071,首页,13.4
E4002620,U18983,click,2026-04-29 03:54:22,2026-04-29,3,Web,1.0.0,SES28383,首页,14.2
E4002621,U30232,search,2026-04-28 17:46:36,2026-04-28,17,Web,1.1.0,SES98976,详情,2.1
E4002622,U15805,page_view,2026-04-19 10:04:23,2026-04-19,10,Android,1.0.0,SES50882,购物车,39.7
E4002623,U35502,app_open,2026-04-12 12:00:14,2026-04-12,12,Web,1.0.0,SES97932,设置,90.6
E4002624,U8406,click,2026-04-26 04:16:02,2026-04-26,4,Web,1.0.0,SES20191,设置,100.4
E4002625,U7956,app_open,2026-04-19 17:18:21,2026-04-19,17,Android,1.3.0,SES26206,我的,52.3
E4002626,U29387,page_view,2026-04-11 18:30:22,2026-04-11,18,Web,1.3.0,SES18971,搜索,11.8
E4002627,U14972,click,2026-04-16 09:06:41,2026-04-16,9,iOS,1.2.0,SES93390,购物车,19.6
E4002628,U47719,click,2026-04-27 17:05:46,2026-04-27,17,Web,1.2.0,SES73096,购物车,86.3
E4002629,U1067,page_view,2026-04-20 05:50:57,2026-04-20,5,Android,1.1.0,SES43229,详情,12.1
E4002630,U5760,click,2026-04-22 03:43:17,2026-04-22,3,Android,1.0.0,SES84614,首页,32.6
E4002631,U19686,page_view,2026-04-26 06:36:52,2026-04-26,6,iOS,1.2.0,SES51176,搜索,4.5
E4002632,U4623,page_view,2026-04-08 12:15:45,2026-04-08,12,Web,1.1.0,SES64435,搜索,4.8
E4002633,U33695,search,2026-04-21 21:57:16,2026-04-21,21,iOS,1.2.0,SES11149,首页,11.3
E4002634,U28671,app_open,2026-04-25 23:11:09,2026-04-25,23,Web,1.1.0,SES98325,首页,2.7
E4002635,U9698,purchase,2026-04-13 05:05:13,2026-04-13,5,Web,1.2.0,SES35264,设置,79.3
E4002636,U9152,app_open,2026-04-30 06:43:30,2026-04-30,6,iOS,1.2.0,SES66960,搜索,10.7
E4002637,U42887,page_view,2026-04-11 15:22:22,2026-04-11,15,Android,1.3.0,SES79266,详情,38.0
E4002638,U15131,register,2026-04-29 12:17:05,2026-04-29,12,Android,1.3.0,SES42262,搜索,13.6
E4002639,U23789,click,2026-04-17 10:33:42,2026-04-17,10,Web,1.2.0,SES16824,购物车,18.7
E4002640,U30402,app_open,2026-04-28 14:42:31,2026-04-28,14,Android,1.0.0,SES24072,设置,65.5
E4002641,U35812,purchase,2026-04-14 18:17:15,2026-04-14,18,Android,1.2.0,SES18455,设置,10.4
E4002642,U8596,search,2026-04-01 16:44:16,2026-04-01,16,Web,1.0.0,SES35713,详情,28.2
E4002643,U2070,search,2026-04-05 01:23:43,2026-04-05,1,iOS,1.0.0,SES96260,首页,25.6
E4002644,U46590,search,2026-04-24 04:10:33,2026-04-24,4,iOS,1.0.0,SES80457,购物车,25.6
E4002645,U46032,app_open,2026-04-16 09:47:47,2026-04-16,9,Web,1.3.0,SES19097,我的,1.1
E4002646,U46031,logout,2026-04-26 23:29:07,2026-04-26,23,Android,1.0.0,SES50752,购物车,73.2
E4002647,U39272,page_view,2026-04-24 09:25:46,2026-04-24,9,Web,1.1.0,SES66297,购物车,34.9
E4002648,U23972,app_open,2026-04-07 04:59:43,2026-04-07,4,Web,1.0.0,SES24296,详情,49.0
E4002649,U28537,page_view,2026-04-21 23:15:12,2026-04-21,23,iOS,1.0.0,SES95328,设置,0.1
E4002650,U36479,page_view,2026-04-14 13:28:19,2026-04-14,13,Web,1.1.0,SES71854,搜索,10.2
E4002651,U19249,search,2026-04-28 13:26:26,2026-04-28,13,iOS,1.2.0,SES52095,我的,25.0
E4002652,U17800,search,2026-04-03 03:51:01,2026-04-03,3,Web,1.2.0,SES77635,设置,14.5
E4002653,U30603,app_open,2026-04-05 12:53:17,2026-04-05,12,iOS,1.1.0,SES76891,我的,0.0
E4002654,U7612,page_view,2026-04-27 10:43:38,2026-04-27,10,iOS,1.2.0,SES18053,我的,7.8
E4002655,U9171,register,2026-04-17 19:04:37,2026-04-17,19,Android,1.3.0,SES81371,搜索,41.3
E4002656,U29456,page_view,2026-04-08 23:43:23,2026-04-08,23,Web,1.3.0,SES33083,设置,8.9
E4002657,U32084,app_open,2026-04-13 23:57:30,2026-04-13,23,Android,1.3.0,SES33348,我的,7.7
E4002658,U17425,app_open,2026-04-17 23:12:12,2026-04-17,23,iOS,1.0.0,SES91452,设置,21.9
E4002659,U44755,app_open,2026-04-21 08:02:13,2026-04-21,8,Web,1.0.0,SES12226,首页,14.8
E4002660,U21705,page_view,2026-04-15 02:48:27,2026-04-15,2,Android,1.1.0,SES79885,详情,5.9
E4002661,U41308,page_view,2026-04-06 20:58:16,2026-04-06,20,iOS,1.2.0,SES93832,首页,0.2
E4002662,U8480,page_view,2026-04-02 03:23:18,2026-04-02,3,iOS,1.1.0,SES75576,首页,21.8
E4002663,U49868,page_view,2026-04-06 22:21:20,2026-04-06,22,Android,1.1.0,SES75800,设置,17.7
E4002664,U24759,page_view,2026-04-25 02:49:18,2026-04-25,2,iOS,1.3.0,SES69389,设置,23.3
E4002665,U30231,page_view,2026-04-26 19:53:54,2026-04-26,19,iOS,1.1.0,SES25409,设置,19.0
E4002666,U16677,page_view,2026-04-30 20:16:53,2026-04-30,20,Web,1.0.0,SES32099,购物车,37.0
E4002667,U49613,page_view,2026-04-07 23:59:33,2026-04-07,23,Android,1.1.0,SES90013,首页,9.2
E4002668,U3314,page_view,2026-04-16 02:27:57,2026-04-16,2,Android,1.1.0,SES45843,搜索,23.7
E4002669,U14533,app_open,2026-04-10 01:22:06,2026-04-10,1,iOS,1.3.0,SES48887,购物车,2.4
E4002670,U42734,app_open,2026-04-14 16:27:29,2026-04-14,16,Web,1.2.0,SES35966,我的,16.4
E4002671,U2997,search,2026-04-04 16:05:40,2026-04-04,16,iOS,1.2.0,SES86581,搜索,40.8
E4002672,U10174,share,2026-04-05 00:31:43,2026-04-05,0,Android,1.1.0,SES15962,购物车,4.3
E4002673,U49357,app_open,2026-04-27 05:38:59,2026-04-27,5,iOS,1.1.0,SES81785,首页,74.9
E4002674,U34684,app_open,2026-04-24 03:29:33,2026-04-24,3,Android,1.0.0,SES40644,搜索,56.3
E4002675,U7075,app_open,2026-04-07 02:50:34,2026-04-07,2,Android,1.0.0,SES21763,设置,6.3
E4002676,U26198,page_view,2026-04-20 02:46:17,2026-04-20,2,Android,1.3.0,SES49797,我的,96.2
E4002677,U32139,page_view,2026-04-30 14:13:22,2026-04-30,14,Web,1.2.0,SES42886,首页,1.8
E4002678,U21517,page_view,2026-04-13 20:59:40,2026-04-13,20,Web,1.1.0,SES12082,首页,18.0
E4002679,U39567,click,2026-04-29 04:10:10,2026-04-29,4,Web,1.0.0,SES33153,详情,15.2
E4002680,U28318,share,2026-04-11 02:16:17,2026-04-11,2,iOS,1.1.0,SES17113,详情,1.8
E4002681,U39708,search,2026-04-15 06:39:27,2026-04-15,6,Android,1.2.0,SES39039,详情,10.9
E4002682,U15228,search,2026-04-01 15:28:18,2026-04-01,15,Android,1.0.0,SES95028,详情,18.4
E4002683,U10190,page_view,2026-04-12 09:41:24,2026-04-12,9,Web,1.1.0,SES26056,我的,16.1
E4002684,U48652,click,2026-04-14 06:37:37,2026-04-14,6,Web,1.2.0,SES71286,首页,20.7
E4002685,U24840,click,2026-04-17 22:51:26,2026-04-17,22,iOS,1.0.0,SES24069,我的,69.8
E4002686,U11343,app_open,2026-04-26 13:28:48,2026-04-26,13,Android,1.3.0,SES66367,设置,62.1
E4002687,U2368,page_view,2026-04-11 09:09:36,2026-04-11,9,Web,1.1.0,SES68344,详情,1.8
E4002688,U13885,app_open,2026-04-07 00:27:16,2026-04-07,0,Android,1.1.0,SES28070,我的,29.1
E4002689,U46148,purchase,2026-04-06 02:12:46,2026-04-06,2,iOS,1.1.0,SES30261,首页,56.5
E4002690,U38582,page_view,2026-04-24 01:22:10,2026-04-24,1,Web,1.0.0,SES60903,详情,47.4
E4002691,U17925,page_view,2026-04-10 09:46:25,2026-04-10,9,Android,1.2.0,SES75886,购物车,28.7
E4002692,U27993,purchase,2026-04-22 19:30:42,2026-04-22,19,iOS,1.2.0,SES76325,购物车,42.4
E4002693,U35885,app_open,2026-04-22 06:46:36,2026-04-22,6,Web,1.2.0,SES91315,购物车,3.7
E4002694,U38915,page_view,2026-04-01 13:35:26,2026-04-01,13,iOS,1.2.0,SES64986,购物车,28.5
E4002695,U4093,click,2026-04-12 21:13:37,2026-04-12,21,iOS,1.0.0,SES40036,首页,4.2
E4002696,U3996,app_open,2026-04-06 00:44:20,2026-04-06,0,Android,1.0.0,SES30847,我的,38.9
E4002697,U33730,page_view,2026-04-14 12:23:36,2026-04-14,12,iOS,1.3.0,SES16039,设置,95.5
E4002698,U37545,click,2026-04-08 14:30:24,2026-04-08,14,iOS,1.2.0,SES37361,详情,6.0
E4002699,U12506,page_view,2026-04-19 05:53:20,2026-04-19,5,Web,1.1.0,SES96872,首页,29.2
E4002700,U35879,app_open,2026-04-13 01:19:42,2026-04-13,1,Web,1.2.0,SES22660,设置,5.1
E4002701,U36102,page_view,2026-04-02 10:26:37,2026-04-02,10,Web,1.2.0,SES63627,设置,50.5
E4002702,U47049,search,2026-04-01 19:16:45,2026-04-01,19,Web,1.1.0,SES96782,我的,34.5
E4002703,U21284,click,2026-04-13 23:42:23,2026-04-13,23,iOS,1.2.0,SES29474,我的,23.0
E4002704,U19573,app_open,2026-04-02 05:36:11,2026-04-02,5,iOS,1.2.0,SES16372,详情,23.4
E4002705,U11142,purchase,2026-04-23 06:03:06,2026-04-23,6,Android,1.3.0,SES10165,首页,9.9
E4002706,U5329,click,2026-04-23 07:44:37,2026-04-23,7,Android,1.3.0,SES66583,设置,28.3
E4002707,U8332,search,2026-04-26 10:09:34,2026-04-26,10,Web,1.0.0,SES85689,设置,21.8
E4002708,U8245,page_view,2026-04-27 04:41:37,2026-04-27,4,iOS,1.0.0,SES43536,搜索,63.5
E4002709,U44679,app_open,2026-04-13 00:52:19,2026-04-13,0,Android,1.0.0,SES26166,搜索,3.3
E4002710,U15894,app_open,2026-04-26 07:53:25,2026-04-26,7,Android,1.3.0,SES65664,详情,1.6
E4002711,U3740,app_open,2026-04-15 22:11:35,2026-04-15,22,iOS,1.0.0,SES23861,我的,9.1
E4002712,U9325,purchase,2026-04-21 15:50:32,2026-04-21,15,Web,1.1.0,SES44318,购物车,2.8
E4002713,U13134,click,2026-04-02 01:48:59,2026-04-02,1,iOS,1.3.0,SES94854,我的,14.5
E4002714,U30660,click,2026-04-25 16:43:07,2026-04-25,16,Android,1.2.0,SES55266,搜索,22.6
E4002715,U21126,page_view,2026-04-23 12:35:26,2026-04-23,12,Android,1.2.0,SES28487,我的,33.1
E4002716,U46222,click,2026-04-13 06:54:18,2026-04-13,6,Android,1.1.0,SES96113,设置,86.1
E4002717,U21162,search,2026-04-27 17:59:37,2026-04-27,17,Web,1.3.0,SES99378,购物车,9.7
E4002718,U34269,click,2026-04-01 16:25:14,2026-04-01,16,Web,1.0.0,SES36437,我的,26.8
E4002719,U49706,purchase,2026-04-30 22:53:05,2026-04-30,22,iOS,1.1.0,SES31771,首页,0.2
E4002720,U34852,page_view,2026-04-08 04:38:04,2026-04-08,4,Web,1.1.0,SES63590,设置,26.3
E4002721,U44373,click,2026-04-18 10:53:39,2026-04-18,10,iOS,1.0.0,SES49801,设置,38.2
E4002722,U25951,page_view,2026-04-14 03:08:23,2026-04-14,3,Web,1.1.0,SES61303,详情,28.2
E4002723,U14991,logout,2026-04-01 17:52:54,2026-04-01,17,Web,1.3.0,SES50505,我的,17.3
E4002724,U33596,click,2026-04-05 02:12:21,2026-04-05,2,iOS,1.1.0,SES79321,搜索,9.5
E4002725,U12817,page_view,2026-04-09 23:34:02,2026-04-09,23,iOS,1.0.0,SES45800,购物车,22.1
E4002726,U33154,app_open,2026-04-22 18:36:05,2026-04-22,18,Android,1.1.0,SES21363,购物车,50.2
E4002727,U6125,app_open,2026-04-30 23:16:48,2026-04-30,23,Web,1.1.0,SES71241,搜索,7.9
E4002728,U12653,page_view,2026-04-02 21:38:17,2026-04-02,21,iOS,1.3.0,SES27341,详情,2.7
E4002729,U26183,click,2026-04-22 18:03:24,2026-04-22,18,iOS,1.2.0,SES41521,搜索,70.0
E4002730,U48686,page_view,2026-04-16 15:45:14,2026-04-16,15,Android,1.2.0,SES52261,我的,5.2
E4002731,U42727,search,2026-04-22 04:14:42,2026-04-22,4,Web,1.3.0,SES49606,我的,33.6
E4002732,U47571,page_view,2026-04-10 17:53:02,2026-04-10,17,iOS,1.3.0,SES21097,设置,27.0
E4002733,U24630,page_view,2026-04-06 03:47:14,2026-04-06,3,Android,1.1.0,SES26869,设置,0.7
E4002734,U32142,click,2026-04-21 03:39:09,2026-04-21,3,Android,1.3.0,SES68235,详情,52.0
E4002735,U37568,click,2026-04-23 13:35:07,2026-04-23,13,Android,1.0.0,SES59663,设置,53.9
E4002736,U17388,purchase,2026-04-14 14:54:13,2026-04-14,14,Android,1.3.0,SES40177,详情,59.7
E4002737,U34630,app_open,2026-04-16 13:55:03,2026-04-16,13,Android,1.2.0,SES59995,购物车,11.3
E4002738,U44486,click,2026-04-20 21:13:29,2026-04-20,21,iOS,1.1.0,SES87262,详情,106.8
E4002739,U49703,click,2026-04-21 21:30:35,2026-04-21,21,iOS,1.3.0,SES98356,搜索,87.8
E4002740,U31213,page_view,2026-04-01 20:19:06,2026-04-01,20,Web,1.0.0,SES44520,首页,33.6
E4002741,U49455,app_open,2026-04-22 18:52:21,2026-04-22,18,Web,1.0.0,SES21193,我的,21.8
E4002742,U36727,page_view,2026-04-07 03:11:25,2026-04-07,3,Web,1.0.0,SES19615,首页,3.5
E4002743,U42782,page_view,2026-04-13 20:12:00,2026-04-13,20,Web,1.0.0,SES24525,首页,14.2
E4002744,U27974,page_view,2026-04-12 19:06:22,2026-04-12,19,Android,1.0.0,SES67382,搜索,6.8
E4002745,U24700,register,2026-04-14 09:25:38,2026-04-14,9,Web,1.2.0,SES97168,详情,49.3
E4002746,U30088,page_view,2026-04-19 21:10:56,2026-04-19,21,Web,1.2.0,SES79825,搜索,65.7
E4002747,U22232,page_view,2026-04-22 10:38:33,2026-04-22,10,Web,1.1.0,SES64389,购物车,20.0
E4002748,U32372,page_view,2026-04-15 01:31:23,2026-04-15,1,Web,1.0.0,SES99232,我的,11.1
E4002749,U12938,page_view,2026-04-07 05:20:55,2026-04-07,5,Android,1.1.0,SES51608,搜索,9.8
E4002750,U21744,page_view,2026-04-14 20:50:13,2026-04-14,20,Android,1.0.0,SES31129,详情,104.5
E4002751,U3052,page_view,2026-04-21 07:44:57,2026-04-21,7,iOS,1.2.0,SES92030,首页,50.7
E4002752,U39122,page_view,2026-04-12 11:09:08,2026-04-12,11,Android,1.1.0,SES33875,首页,7.1
E4002753,U30200,page_view,2026-04-12 13:45:22,2026-04-12,13,Web,1.3.0,SES17625,我的,7.8
E4002754,U13433,page_view,2026-04-14 02:05:21,2026-04-14,2,Web,1.2.0,SES96998,搜索,64.2
E4002755,U28635,page_view,2026-04-23 18:47:02,2026-04-23,18,Android,1.0.0,SES39461,详情,7.4
E4002756,U47235,search,2026-04-25 18:00:38,2026-04-25,18,Android,1.3.0,SES92029,首页,24.6
E4002757,U46379,page_view,2026-04-10 14:31:38,2026-04-10,14,iOS,1.1.0,SES86452,我的,21.5
E4002758,U17131,page_view,2026-04-08 08:15:14,2026-04-08,8,Web,1.2.0,SES95342,首页,17.2
E4002759,U26150,search,2026-04-02 08:19:09,2026-04-02,8,Web,1.1.0,SES92710,详情,49.7
E4002760,U49244,purchase,2026-04-24 14:16:23,2026-04-24,14,Web,1.0.0,SES95610,购物车,9.6
E4002761,U31605,app_open,2026-04-26 05:44:28,2026-04-26,5,Android,1.3.0,SES48647,购物车,92.8
E4002762,U20919,purchase,2026-04-10 03:58:49,2026-04-10,3,Web,1.3.0,SES22832,详情,84.4
E4002763,U2154,page_view,2026-04-22 19:01:24,2026-04-22,19,Android,1.0.0,SES31774,搜索,174.2
E4002764,U14640,app_open,2026-04-26 13:35:24,2026-04-26,13,Web,1.1.0,SES77706,详情,32.4
E4002765,U45198,search,2026-04-12 04:54:48,2026-04-12,4,Android,1.2.0,SES99061,我的,109.5
E4002766,U45679,page_view,2026-04-29 17:23:40,2026-04-29,17,iOS,1.1.0,SES57115,购物车,19.2
E4002767,U14230,logout,2026-04-07 05:28:51,2026-04-07,5,iOS,1.3.0,SES43052,我的,78.7
E4002768,U24088,app_open,2026-04-28 05:34:48,2026-04-28,5,Web,1.0.0,SES31723,详情,26.1
E4002769,U23436,search,2026-04-01 11:03:46,2026-04-01,11,iOS,1.0.0,SES63164,搜索,30.3
E4002770,U2375,search,2026-04-30 09:35:53,2026-04-30,9,Android,1.2.0,SES20896,首页,7.3
E4002771,U9146,logout,2026-04-03 12:17:32,2026-04-03,12,Web,1.0.0,SES14217,设置,28.4
E4002772,U22743,click,2026-04-29 10:34:22,2026-04-29,10,Web,1.1.0,SES18429,首页,18.1
E4002773,U48169,app_open,2026-04-17 20:59:48,2026-04-17,20,iOS,1.3.0,SES68067,设置,40.5
E4002774,U29238,share,2026-04-29 14:12:47,2026-04-29,14,Web,1.3.0,SES44449,设置,75.9
E4002775,U40925,page_view,2026-04-29 02:35:41,2026-04-29,2,Android,1.0.0,SES45499,搜索,7.2
E4002776,U14205,page_view,2026-04-27 20:15:40,2026-04-27,20,Web,1.1.0,SES91944,设置,5.7
E4002777,U36052,app_open,2026-04-03 11:25:45,2026-04-03,11,Android,1.3.0,SES51406,购物车,7.8
E4002778,U47221,app_open,2026-04-25 04:30:39,2026-04-25,4,iOS,1.3.0,SES65056,设置,8.2
E4002779,U11002,purchase,2026-04-06 05:57:20,2026-04-06,5,iOS,1.3.0,SES96073,我的,22.6
E4002780,U48279,purchase,2026-04-01 14:29:47,2026-04-01,14,Android,1.0.0,SES22117,我的,17.6
E4002781,U21261,search,2026-04-19 04:33:26,2026-04-19,4,Android,1.3.0,SES50692,搜索,3.1
E4002782,U36544,search,2026-04-12 14:57:21,2026-04-12,14,Web,1.2.0,SES24980,我的,13.4
E4002783,U49203,share,2026-04-09 15:42:43,2026-04-09,15,Web,1.2.0,SES18943,首页,67.9
E4002784,U43611,search,2026-04-27 03:41:40,2026-04-27,3,Web,1.2.0,SES78822,详情,19.2
E4002785,U39800,app_open,2026-04-11 15:30:34,2026-04-11,15,Android,1.1.0,SES21880,我的,60.3
E4002786,U22414,page_view,2026-04-24 05:38:37,2026-04-24,5,Android,1.2.0,SES25522,搜索,9.7
E4002787,U39803,app_open,2026-04-05 08:03:35,2026-04-05,8,iOS,1.1.0,SES67143,详情,83.3
E4002788,U30319,page_view,2026-04-22 20:14:25,2026-04-22,20,Web,1.2.0,SES91165,我的,9.6
E4002789,U21161,app_open,2026-04-16 20:28:00,2026-04-16,20,Web,1.1.0,SES34827,详情,6.4
E4002790,U9112,page_view,2026-04-08 12:45:16,2026-04-08,12,Android,1.3.0,SES14971,设置,0.8
E4002791,U9445,app_open,2026-04-27 22:15:45,2026-04-27,22,Web,1.0.0,SES10368,首页,59.3
E4002792,U23852,page_view,2026-04-10 10:11:25,2026-04-10,10,iOS,1.0.0,SES35151,首页,4.0
E4002793,U38623,page_view,2026-04-30 13:09:42,2026-04-30,13,iOS,1.2.0,SES63730,购物车,70.4
E4002794,U28650,page_view,2026-04-03 20:19:08,2026-04-03,20,Android,1.0.0,SES56582,设置,80.3
E4002795,U5814,click,2026-04-04 14:50:23,2026-04-04,14,Android,1.3.0,SES94831,首页,10.5
E4002796,U1019,page_view,2026-04-06 13:02:00,2026-04-06,13,Android,1.3.0,SES47470,首页,38.7
E4002797,U44372,page_view,2026-04-23 23:21:21,2026-04-23,23,Web,1.0.0,SES22565,详情,131.2
E4002798,U45917,page_view,2026-04-12 15:50:04,2026-04-12,15,iOS,1.3.0,SES21847,购物车,59.6
E4002799,U19233,page_view,2026-04-01 13:48:44,2026-04-01,13,Web,1.3.0,SES38520,购物车,48.9
E4002800,U28132,page_view,2026-04-17 15:05:51,2026-04-17,15,iOS,1.0.0,SES92858,详情,18.4
E4002801,U20989,page_view,2026-04-05 23:53:06,2026-04-05,23,Android,1.1.0,SES21872,搜索,85.9
E4002802,U7562,app_open,2026-04-20 02:47:57,2026-04-20,2,Android,1.1.0,SES89360,搜索,23.6
E4002803,U4191,logout,2026-04-10 22:36:05,2026-04-10,22,Android,1.0.0,SES93532,购物车,7.8
E4002804,U25899,app_open,2026-04-11 02:14:36,2026-04-11,2,Web,1.0.0,SES58244,搜索,2.4
E4002805,U33597,search,2026-04-16 09:05:31,2026-04-16,9,Android,1.2.0,SES77566,我的,46.9
E4002806,U10287,app_open,2026-04-04 02:22:57,2026-04-04,2,Web,1.0.0,SES19027,购物车,25.8
E4002807,U2276,page_view,2026-04-25 05:57:08,2026-04-25,5,iOS,1.1.0,SES66817,详情,1.5
E4002808,U48253,app_open,2026-04-07 17:50:04,2026-04-07,17,iOS,1.1.0,SES34434,设置,6.2
E4002809,U40206,app_open,2026-04-22 22:25:06,2026-04-22,22,Android,1.0.0,SES13666,我的,20.4
E4002810,U15695,page_view,2026-04-03 04:06:33,2026-04-03,4,iOS,1.0.0,SES91957,详情,85.5
E4002811,U37584,app_open,2026-04-19 01:38:41,2026-04-19,1,Web,1.1.0,SES10925,设置,18.0
E4002812,U37651,click,2026-04-10 07:10:16,2026-04-10,7,iOS,1.3.0,SES99397,详情,1.0
E4002813,U2390,page_view,2026-04-02 06:17:19,2026-04-02,6,Web,1.1.0,SES96537,首页,20.6
E4002814,U44895,click,2026-04-18 11:21:48,2026-04-18,11,Web,1.1.0,SES46161,首页,11.8
E4002815,U42284,app_open,2026-04-25 15:12:05,2026-04-25,15,Web,1.3.0,SES72372,购物车,4.2
E4002816,U29277,page_view,2026-04-22 08:58:47,2026-04-22,8,Web,1.0.0,SES98947,设置,19.4
E4002817,U24662,page_view,2026-04-24 12:27:22,2026-04-24,12,iOS,1.0.0,SES16138,详情,41.2
E4002818,U11896,logout,2026-04-06 17:57:41,2026-04-06,17,Android,1.1.0,SES50679,购物车,135.8
E4002819,U34396,logout,2026-04-29 02:40:17,2026-04-29,2,Android,1.1.0,SES42310,设置,16.8
E4002820,U26808,purchase,2026-04-05 02:39:14,2026-04-05,2,iOS,1.0.0,SES75476,首页,4.8
E4002821,U3715,page_view,2026-04-25 22:28:35,2026-04-25,22,Android,1.1.0,SES37134,搜索,10.3
E4002822,U16315,logout,2026-04-21 17:16:19,2026-04-21,17,iOS,1.2.0,SES35093,详情,20.8
E4002823,U37768,app_open,2026-04-24 23:12:09,2026-04-24,23,Web,1.2.0,SES71458,设置,1.3
E4002824,U20943,search,2026-04-13 02:42:45,2026-04-13,2,iOS,1.2.0,SES41707,购物车,19.8
E4002825,U24344,search,2026-04-14 08:15:46,2026-04-14,8,iOS,1.0.0,SES35136,首页,50.9
E4002826,U41109,app_open,2026-04-27 16:32:45,2026-04-27,16,Android,1.3.0,SES42823,我的,4.1
E4002827,U30754,search,2026-04-24 00:14:42,2026-04-24,0,Android,1.1.0,SES89359,购物车,21.6
E4002828,U22979,search,2026-04-20 04:43:02,2026-04-20,4,iOS,1.1.0,SES84864,设置,21.9
E4002829,U34478,logout,2026-04-09 05:26:53,2026-04-09,5,iOS,1.2.0,SES28278,首页,7.0
E4002830,U22479,page_view,2026-04-12 21:32:16,2026-04-12,21,Android,1.3.0,SES20346,首页,5.8
E4002831,U3332,app_open,2026-04-14 11:09:27,2026-04-14,11,iOS,1.2.0,SES20948,搜索,29.5
E4002832,U20805,click,2026-04-01 19:59:47,2026-04-01,19,Web,1.2.0,SES61446,我的,22.6
E4002833,U5660,share,2026-04-24 02:01:25,2026-04-24,2,iOS,1.3.0,SES70605,搜索,10.9
E4002834,U28300,page_view,2026-04-05 03:44:54,2026-04-05,3,Android,1.3.0,SES62445,搜索,33.4
E4002835,U13491,page_view,2026-04-30 06:20:49,2026-04-30,6,Android,1.1.0,SES17053,搜索,30.7
E4002836,U25290,click,2026-04-20 06:12:34,2026-04-20,6,Android,1.3.0,SES67011,设置,36.6
E4002837,U39946,app_open,2026-04-01 18:45:14,2026-04-01,18,iOS,1.0.0,SES71449,购物车,6.7
E4002838,U8931,search,2026-04-12 15:27:18,2026-04-12,15,iOS,1.0.0,SES16733,首页,5.3
E4002839,U11760,page_view,2026-04-30 20:56:40,2026-04-30,20,iOS,1.3.0,SES94984,搜索,7.3
E4002840,U16831,purchase,2026-04-10 02:56:29,2026-04-10,2,Web,1.1.0,SES32134,首页,42.2
E4002841,U47999,click,2026-04-01 20:00:53,2026-04-01,20,Web,1.3.0,SES88017,我的,5.8
E4002842,U18429,app_open,2026-04-15 01:03:16,2026-04-15,1,Android,1.3.0,SES87021,我的,26.9
E4002843,U26344,app_open,2026-04-25 08:13:22,2026-04-25,8,iOS,1.1.0,SES95853,我的,64.4
E4002844,U35262,app_open,2026-04-07 20:50:53,2026-04-07,20,iOS,1.0.0,SES16177,购物车,16.1
E4002845,U17801,page_view,2026-04-18 03:25:01,2026-04-18,3,Android,1.2.0,SES40664,设置,2.6
E4002846,U3047,click,2026-04-18 02:01:24,2026-04-18,2,iOS,1.1.0,SES22234,我的,36.1
E4002847,U27841,app_open,2026-04-04 13:57:30,2026-04-04,13,Android,1.0.0,SES85965,首页,123.1
E4002848,U28147,share,2026-04-01 20:27:40,2026-04-01,20,Android,1.0.0,SES26640,详情,9.1
E4002849,U48013,app_open,2026-04-08 04:08:25,2026-04-08,4,Android,1.1.0,SES58163,详情,52.6
E4002850,U25399,app_open,2026-04-08 01:24:55,2026-04-08,1,iOS,1.2.0,SES38330,搜索,30.1
E4002851,U16985,click,2026-04-27 13:59:21,2026-04-27,13,Web,1.0.0,SES61610,首页,124.1
E4002852,U46267,page_view,2026-04-09 02:34:13,2026-04-09,2,Web,1.0.0,SES91554,设置,29.2
E4002853,U42146,page_view,2026-04-26 13:32:33,2026-04-26,13,Web,1.2.0,SES66128,设置,0.7
