user_id,plan_code,cohort,region,city_tier,age_group,month,arpu_value,prev_arpu,arpu_change_pct,churn_flag,migration_date
U101181,P-青年,5G_legacy_migration,西南,T2,36-45,2026-02,107.57,110.02,-2.23,0,2026-11-15
U101181,P-青年,5G_legacy_migration,西南,T1,26-35,2026-03,108.78,105.21,3.39,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华南,T3,60+,2026-04,103.19,99.08,4.15,0,2026-11-15
U101181,P-青年,5G_legacy_migration,东北,T2,18-25,2026-05,102.42,100.68,1.73,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华中,T3,60+,2026-06,103.94,103.16,0.75,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华东,T4,60+,2026-07,102.07,102.25,-0.18,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华北,T1,46-60,2026-08,105.69,106.37,-0.64,0,2026-11-15
U101181,P-青年,5G_legacy_migration,东北,T1,60+,2026-09,104.87,106.31,-1.35,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华南,T3,46-60,2026-10,109.76,106.09,3.46,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华南,T1,18-25,2026-11,105.4,105.31,0.09,0,2026-11-15
U101181,P-青年,5G_legacy_migration,华东,T3,18-25,2026-12,82.6,83.64,-1.25,0,2026-11-15
U101182,P-4G-99,5G_legacy_migration,华中,T3,36-45,2026-01,120.83,125.9,-4.03,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,华东,T2,60+,2026-02,125.76,124.26,1.2,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,华东,T4,26-35,2026-03,126.75,131.29,-3.46,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,华东,T3,36-45,2026-04,131.88,130.34,1.19,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,华东,T4,60+,2026-05,122.73,120.03,2.25,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,西南,T1,26-35,2026-06,129.42,125.71,2.95,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,华东,T3,26-35,2026-07,128.04,121.97,4.97,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,东北,T3,36-45,2026-08,97.9,101.22,-3.29,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,西南,T3,18-25,2026-09,89.75,89.68,0.08,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,西南,T2,60+,2026-10,97.18,100.11,-2.93,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,西南,T3,46-60,2026-11,81.93,78.2,4.77,0,2026-07-15
U101182,P-4G-99,5G_legacy_migration,东北,T4,18-25,2026-12,97.9,93.55,4.65,0,2026-07-15
U101183,P-5G-199,enterprise,东北,T2,46-60,2026-01,55.97,55.11,1.57,0,
U101183,P-5G-199,enterprise,华东,T1,46-60,2026-02,57.79,57.62,0.3,0,
U101183,P-5G-199,enterprise,华中,T3,18-25,2026-03,53.49,54.12,-1.17,0,
U101183,P-5G-199,enterprise,华中,T2,18-25,2026-04,56.91,57.82,-1.58,0,
U101183,P-5G-199,enterprise,华南,T2,36-45,2026-05,52.99,52.64,0.66,0,
U101183,P-5G-199,enterprise,西南,T2,60+,2026-06,56.36,57.13,-1.35,0,
U101183,P-5G-199,enterprise,西南,T4,46-60,2026-07,53.87,55.69,-3.27,0,
U101183,P-5G-199,enterprise,东北,T4,18-25,2026-08,56.78,56.85,-0.14,0,
U101183,P-5G-199,enterprise,华南,T1,60+,2026-09,54.23,54.1,0.24,0,
U101183,P-5G-199,enterprise,西南,T1,36-45,2026-10,56.77,53.94,5.24,0,
U101183,P-5G-199,enterprise,东北,T1,26-35,2026-11,54.63,53.02,3.04,0,
U101183,P-5G-199,enterprise,东北,T1,36-45,2026-12,56.63,54.95,3.07,0,
U101184,P-4G-59,4G_retain,华东,T4,18-25,2026-01,54.26,56.26,-3.54,0,
U101184,P-4G-59,4G_retain,西南,T2,18-25,2026-02,58.26,57.08,2.05,0,
U101184,P-4G-59,4G_retain,华南,T4,46-60,2026-03,57.71,54.94,5.05,0,
U101184,P-4G-59,4G_retain,东北,T3,18-25,2026-04,56.56,55.28,2.32,0,
U101184,P-4G-59,4G_retain,华北,T2,36-45,2026-05,54.42,55.92,-2.68,0,
U101184,P-4G-59,4G_retain,华中,T3,36-45,2026-06,58.59,57.82,1.32,0,
U101184,P-4G-59,4G_retain,东北,T3,18-25,2026-07,58.3,60.02,-2.86,0,
U101184,P-4G-59,4G_retain,西南,T4,60+,2026-08,57.76,60.0,-3.74,0,
U101184,P-4G-59,4G_retain,西南,T2,60+,2026-09,58.07,59.78,-2.85,0,
U101184,P-4G-59,4G_retain,华北,T4,18-25,2026-10,56.59,55.69,1.62,0,
U101184,P-4G-59,4G_retain,东北,T2,26-35,2026-11,56.83,54.45,4.36,0,
U101184,P-4G-59,4G_retain,华东,T1,46-60,2026-12,57.85,57.33,0.92,0,
U101185,P-5G-199,enterprise,华南,T1,46-60,2026-01,73.27,75.57,-3.05,0,
U101185,P-5G-199,enterprise,华南,T3,18-25,2026-02,74.44,73.33,1.5,0,
U101185,P-5G-199,enterprise,东北,T2,18-25,2026-03,77.6,74.68,3.91,0,
U101185,P-5G-199,enterprise,东北,T4,46-60,2026-04,78.93,78.03,1.15,0,
U101185,P-5G-199,enterprise,西南,T2,36-45,2026-05,77.35,79.88,-3.17,0,
U101185,P-5G-199,enterprise,华东,T4,46-60,2026-06,74.23,75.06,-1.11,0,
U101185,P-5G-199,enterprise,华东,T1,18-25,2026-07,77.27,73.45,5.2,0,
U101185,P-5G-199,enterprise,华东,T2,36-45,2026-08,75.43,74.22,1.62,0,
U101185,P-5G-199,enterprise,东北,T4,46-60,2026-09,79.21,77.98,1.58,0,
U101185,P-5G-199,enterprise,华北,T2,60+,2026-10,78.91,79.74,-1.04,0,
U101185,P-5G-199,enterprise,华南,T1,60+,2026-11,76.72,78.17,-1.85,0,
U101185,P-5G-199,enterprise,西南,T1,60+,2026-12,74.42,75.0,-0.78,0,
U101186,P-IoT,enterprise,华东,T3,46-60,2026-01,128.82,133.13,-3.24,0,
U101186,P-IoT,enterprise,西南,T1,18-25,2026-02,135.49,132.94,1.91,0,
U101186,P-IoT,enterprise,华东,T4,46-60,2026-03,132.56,127.3,4.13,0,
U101186,P-IoT,enterprise,华北,T2,60+,2026-04,128.99,126.76,1.76,0,
U101186,P-IoT,enterprise,华南,T4,46-60,2026-05,137.07,140.36,-2.34,0,
U101186,P-IoT,enterprise,华东,T1,26-35,2026-06,136.16,133.05,2.34,0,
U101186,P-IoT,enterprise,华东,T2,60+,2026-07,130.81,124.54,5.03,0,
U101186,P-IoT,enterprise,西南,T3,26-35,2026-08,134.12,131.42,2.05,0,
U101186,P-IoT,enterprise,华北,T1,36-45,2026-09,132.35,132.15,0.15,0,
U101186,P-IoT,enterprise,华南,T1,60+,2026-10,129.3,129.39,-0.07,0,
U101186,P-IoT,enterprise,华南,T4,36-45,2026-11,128.37,132.22,-2.91,0,
U101186,P-IoT,enterprise,华北,T1,60+,2026-12,137.67,142.64,-3.49,0,
U101187,P-5G-199,young_user,华中,T2,36-45,2026-01,69.9,72.15,-3.12,0,
U101187,P-5G-199,young_user,华东,T3,60+,2026-02,74.2,75.71,-2.0,0,
U101187,P-5G-199,young_user,华东,T2,26-35,2026-03,71.69,71.86,-0.23,0,
U101187,P-5G-199,young_user,华南,T1,26-35,2026-04,69.12,66.65,3.71,0,
U101187,P-5G-199,young_user,华北,T1,36-45,2026-05,70.24,72.85,-3.58,0,
U101187,P-5G-199,young_user,华北,T2,18-25,2026-06,72.96,74.6,-2.19,0,
U101187,P-5G-199,young_user,华北,T3,36-45,2026-07,71.11,69.52,2.29,0,
U101187,P-5G-199,young_user,华北,T3,60+,2026-08,70.05,69.57,0.69,0,
U101187,P-5G-199,young_user,华南,T2,18-25,2026-09,71.56,70.88,0.97,0,
U101187,P-5G-199,young_user,华中,T1,36-45,2026-10,70.52,72.42,-2.62,0,
U101187,P-5G-199,young_user,华南,T3,18-25,2026-11,74.3,74.15,0.19,0,
U101187,P-5G-199,young_user,西南,T4,46-60,2026-12,69.76,67.2,3.8,0,
U101188,P-4G-59,5G_legacy_migration,华中,T4,18-25,2026-01,130.27,130.64,-0.28,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华中,T1,36-45,2026-02,124.18,123.34,0.68,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华东,T4,18-25,2026-03,91.2,92.75,-1.67,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华北,T4,46-60,2026-04,90.42,94.91,-4.73,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,东北,T1,46-60,2026-05,94.6,90.18,4.91,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华北,T1,18-25,2026-06,91.38,90.23,1.27,1,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华中,T1,36-45,2026-07,98.97,97.82,1.18,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华东,T4,26-35,2026-08,89.27,88.36,1.03,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,东北,T4,36-45,2026-09,103.04,98.43,4.69,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,西南,T1,18-25,2026-10,101.9,102.33,-0.42,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,东北,T3,46-60,2026-11,87.3,84.14,3.76,0,2026-02-15
U101188,P-4G-59,5G_legacy_migration,华南,T2,18-25,2026-12,87.3,91.47,-4.56,0,2026-02-15
U101189,P-4G-59,5G_legacy_migration,华中,T2,26-35,2026-01,128.08,125.01,2.45,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,华东,T1,36-45,2026-02,127.35,130.1,-2.11,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,华南,T3,46-60,2026-03,123.8,126.52,-2.15,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,华南,T2,60+,2026-04,128.56,124.72,3.08,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,西南,T4,46-60,2026-05,121.74,127.35,-4.4,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,华南,T2,46-60,2026-06,90.25,88.44,2.04,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,华中,T4,26-35,2026-07,89.91,87.96,2.22,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,西南,T3,36-45,2026-08,82.13,79.58,3.2,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,华东,T3,36-45,2026-09,87.81,87.35,0.52,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,东北,T4,18-25,2026-10,85.47,86.98,-1.74,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,西南,T3,46-60,2026-11,89.07,87.87,1.37,0,2026-05-15
U101189,P-4G-59,5G_legacy_migration,东北,T2,46-60,2026-12,90.12,89.05,1.2,0,2026-05-15
U101190,P-IoT,enterprise,华北,T4,26-35,2026-01,125.14,122.65,2.04,0,
U101190,P-IoT,enterprise,华东,T4,26-35,2026-02,119.19,122.05,-2.34,0,
U101190,P-IoT,enterprise,西南,T3,46-60,2026-03,128.32,123.23,4.13,0,
U101190,P-IoT,enterprise,华东,T2,18-25,2026-04,121.02,118.44,2.18,0,
U101190,P-IoT,enterprise,华中,T1,60+,2026-05,119.4,114.79,4.02,0,
U101190,P-IoT,enterprise,华南,T1,46-60,2026-06,116.84,120.66,-3.16,0,
U101190,P-IoT,enterprise,华东,T1,36-45,2026-07,123.4,123.33,0.05,0,
U101190,P-IoT,enterprise,华中,T4,18-25,2026-08,118.98,116.49,2.14,0,
U101190,P-IoT,enterprise,东北,T4,36-45,2026-09,120.82,121.03,-0.17,0,
U101190,P-IoT,enterprise,华东,T1,18-25,2026-10,122.03,124.6,-2.07,0,
U101190,P-IoT,enterprise,华北,T2,18-25,2026-11,128.27,129.81,-1.19,0,
U101190,P-IoT,enterprise,华北,T4,46-60,2026-12,120.07,116.88,2.73,0,
U101191,P-4G-59,5G_legacy_migration,西南,T1,60+,2026-01,82.11,84.81,-3.18,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,华东,T1,18-25,2026-02,84.0,80.11,4.85,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,西南,T3,46-60,2026-03,81.12,78.55,3.27,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,华中,T3,36-45,2026-04,87.84,86.03,2.1,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,华南,T3,36-45,2026-05,86.49,90.07,-3.96,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,东北,T4,36-45,2026-06,81.29,78.07,4.12,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,华中,T2,26-35,2026-07,83.4,79.8,4.51,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,华南,T1,60+,2026-08,85.95,85.84,0.12,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,华北,T2,18-25,2026-09,85.1,88.05,-3.34,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,东北,T2,26-35,2026-10,66.34,64.51,2.83,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,东北,T4,60+,2026-11,64.49,65.38,-1.37,0,2026-09-15
U101191,P-4G-59,5G_legacy_migration,东北,T1,46-60,2026-12,56.36,56.12,0.42,0,2026-09-15
U101192,P-4G-99,young_user,华南,T1,46-60,2026-01,54.91,55.85,-1.68,0,
U101192,P-4G-99,young_user,东北,T1,36-45,2026-02,56.5,59.07,-4.36,0,
U101192,P-4G-99,young_user,华南,T4,18-25,2026-03,54.39,51.75,5.11,0,
U101192,P-4G-99,young_user,华东,T2,60+,2026-04,55.59,56.17,-1.03,0,
U101192,P-4G-99,young_user,西南,T2,26-35,2026-05,55.97,57.42,-2.54,0,
U101192,P-4G-99,young_user,东北,T1,60+,2026-06,57.8,56.49,2.32,0,
U101192,P-4G-99,young_user,华东,T4,46-60,2026-07,53.15,53.06,0.17,0,
U101192,P-4G-99,young_user,西南,T2,46-60,2026-08,55.03,56.46,-2.54,0,
U101192,P-4G-99,young_user,华中,T3,26-35,2026-09,57.21,58.65,-2.44,0,
U101192,P-4G-99,young_user,西南,T3,46-60,2026-10,58.01,58.44,-0.74,0,
U101192,P-4G-99,young_user,华北,T4,26-35,2026-11,57.93,58.33,-0.7,0,
U101192,P-4G-99,young_user,华中,T2,18-25,2026-12,56.78,55.51,2.3,0,
U101193,P-5G-99,4G_retain,华中,T4,18-25,2026-01,111.95,116.75,-4.11,0,
U101193,P-5G-99,4G_retain,西南,T2,26-35,2026-02,114.6,117.11,-2.14,0,
U101193,P-5G-99,4G_retain,华东,T3,60+,2026-03,113.3,113.74,-0.39,0,
U101193,P-5G-99,4G_retain,华中,T3,36-45,2026-04,111.83,114.81,-2.6,0,
U101193,P-5G-99,4G_retain,西南,T3,18-25,2026-05,118.08,115.02,2.66,0,
U101193,P-5G-99,4G_retain,华北,T4,26-35,2026-06,122.43,127.91,-4.28,0,
U101193,P-5G-99,4G_retain,华南,T2,18-25,2026-07,113.08,107.45,5.24,0,
U101193,P-5G-99,4G_retain,华北,T2,46-60,2026-08,111.58,117.01,-4.64,0,
U101193,P-5G-99,4G_retain,华中,T1,36-45,2026-09,116.21,111.34,4.37,0,
U101193,P-5G-99,4G_retain,华南,T4,60+,2026-10,120.14,118.7,1.22,0,
U101193,P-5G-99,4G_retain,华北,T4,36-45,2026-11,118.96,119.34,-0.32,0,
U101193,P-5G-99,4G_retain,西南,T1,46-60,2026-12,113.38,110.02,3.05,1,
U101194,P-5G-199,enterprise,华南,T3,26-35,2026-01,100.4,97.78,2.68,0,
U101194,P-5G-199,enterprise,西南,T3,26-35,2026-02,101.58,103.73,-2.07,0,
U101194,P-5G-199,enterprise,东北,T1,36-45,2026-03,101.35,105.32,-3.77,0,
U101194,P-5G-199,enterprise,华南,T1,46-60,2026-04,100.01,96.66,3.46,0,
U101194,P-5G-199,enterprise,西南,T1,46-60,2026-05,95.7,96.6,-0.93,0,
U101194,P-5G-199,enterprise,华中,T2,46-60,2026-06,98.18,98.62,-0.45,0,
U101194,P-5G-199,enterprise,东北,T4,36-45,2026-07,102.13,99.03,3.13,0,
U101194,P-5G-199,enterprise,华中,T4,36-45,2026-08,95.32,90.96,4.79,0,
U101194,P-5G-199,enterprise,华北,T4,60+,2026-09,96.68,96.02,0.69,0,
U101194,P-5G-199,enterprise,东北,T3,60+,2026-10,95.46,94.69,0.81,0,
U101194,P-5G-199,enterprise,华北,T2,18-25,2026-11,96.11,92.76,3.61,0,
U101194,P-5G-199,enterprise,华东,T2,18-25,2026-12,95.16,98.82,-3.7,0,
U101195,P-4G-59,5G_legacy_migration,华北,T3,26-35,2026-01,80.31,82.12,-2.2,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华中,T1,60+,2026-02,84.63,84.87,-0.29,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,西南,T1,46-60,2026-03,83.88,84.73,-1.01,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华东,T3,36-45,2026-04,78.34,82.03,-4.5,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华北,T3,36-45,2026-05,78.7,79.16,-0.58,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华中,T4,46-60,2026-06,65.43,68.52,-4.51,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华北,T2,26-35,2026-07,64.61,62.35,3.62,1,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华东,T1,60+,2026-08,53.84,54.72,-1.6,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,西南,T4,18-25,2026-09,54.62,55.85,-2.22,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华中,T4,26-35,2026-10,54.33,51.9,4.68,0,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华东,T3,26-35,2026-11,53.97,55.49,-2.72,1,2026-05-15
U101195,P-4G-59,5G_legacy_migration,华南,T3,60+,2026-12,58.07,60.97,-4.76,0,2026-05-15
U101196,P-5G-99,enterprise,华东,T1,18-25,2026-01,117.01,120.41,-2.82,0,
U101196,P-5G-99,enterprise,西南,T2,60+,2026-02,123.08,125.44,-1.88,0,
U101196,P-5G-99,enterprise,华北,T1,18-25,2026-03,120.3,119.68,0.52,0,
U101196,P-5G-99,enterprise,华北,T4,18-25,2026-04,118.8,113.75,4.43,0,
U101196,P-5G-99,enterprise,华东,T1,26-35,2026-05,115.16,111.52,3.26,0,
U101196,P-5G-99,enterprise,华东,T1,60+,2026-06,124.41,124.45,-0.03,1,
U101196,P-5G-99,enterprise,华北,T2,26-35,2026-07,123.96,127.01,-2.4,0,
U101196,P-5G-99,enterprise,华中,T4,46-60,2026-08,125.44,119.18,5.26,0,
U101196,P-5G-99,enterprise,华北,T1,18-25,2026-09,115.97,116.8,-0.71,0,
U101196,P-5G-99,enterprise,华南,T4,46-60,2026-10,122.73,127.85,-4.0,0,
U101196,P-5G-99,enterprise,西南,T2,46-60,2026-11,122.97,126.54,-2.82,0,
U101196,P-5G-99,enterprise,华北,T1,26-35,2026-12,125.24,128.65,-2.65,0,
U101197,P-5G-199,5G_legacy_migration,华南,T4,46-60,2026-01,97.31,94.9,2.53,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,华中,T2,26-35,2026-02,93.4,90.38,3.34,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,西南,T2,26-35,2026-03,93.9,93.06,0.91,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,华中,T4,26-35,2026-04,94.06,94.75,-0.73,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,华北,T1,36-45,2026-05,96.08,95.46,0.65,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,华东,T2,46-60,2026-06,94.2,90.33,4.29,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,东北,T1,36-45,2026-07,97.59,94.54,3.22,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,东北,T1,60+,2026-08,99.31,103.25,-3.81,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,华中,T3,46-60,2026-09,90.66,94.03,-3.59,1,2026-09-15
U101197,P-5G-199,5G_legacy_migration,东北,T3,36-45,2026-10,63.42,61.45,3.2,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,华北,T4,60+,2026-11,62.96,64.05,-1.71,0,2026-09-15
U101197,P-5G-199,5G_legacy_migration,西南,T1,18-25,2026-12,69.84,67.88,2.89,1,2026-09-15
U101198,P-5G-199,5G_legacy_migration,华南,T3,36-45,2026-01,81.02,77.99,3.88,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,华东,T2,18-25,2026-02,79.91,80.86,-1.18,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,东北,T3,46-60,2026-03,79.66,82.48,-3.42,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,华中,T4,46-60,2026-04,75.46,75.92,-0.59,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,华中,T1,36-45,2026-05,77.05,77.52,-0.61,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,东北,T1,36-45,2026-06,81.53,82.78,-1.5,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,东北,T4,18-25,2026-07,76.12,74.95,1.56,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,华中,T4,46-60,2026-08,78.95,76.31,3.46,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,东北,T1,26-35,2026-09,79.65,76.85,3.64,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,东北,T2,60+,2026-10,52.66,54.89,-4.07,0,2026-09-15
U101198,P-5G-199,5G_legacy_migration,华北,T3,36-45,2026-11,51.06,50.25,1.6,1,2026-09-15
U101198,P-5G-199,5G_legacy_migration,西南,T1,36-45,2026-12,57.22,56.93,0.52,0,2026-09-15
U101199,P-IoT,4G_retain,西南,T2,36-45,2026-01,101.71,98.42,3.35,0,
U101199,P-IoT,4G_retain,东北,T4,36-45,2026-02,98.4,94.23,4.42,0,
U101199,P-IoT,4G_retain,华中,T1,36-45,2026-03,94.59,94.01,0.62,0,
U101199,P-IoT,4G_retain,西南,T3,60+,2026-04,95.67,93.49,2.33,0,
U101199,P-IoT,4G_retain,东北,T4,46-60,2026-05,96.8,93.57,3.45,0,
U101199,P-IoT,4G_retain,东北,T2,60+,2026-06,95.92,97.29,-1.4,0,
U101199,P-IoT,4G_retain,华中,T2,36-45,2026-07,101.54,97.0,4.69,0,
U101199,P-IoT,4G_retain,华中,T2,18-25,2026-08,98.31,103.17,-4.71,0,
U101199,P-IoT,4G_retain,华中,T3,26-35,2026-09,97.24,93.04,4.52,0,
U101199,P-IoT,4G_retain,华北,T1,46-60,2026-10,95.52,98.76,-3.29,0,
U101199,P-IoT,4G_retain,华东,T1,36-45,2026-11,102.33,98.32,4.07,0,
U101199,P-IoT,4G_retain,西南,T4,46-60,2026-12,102.84,104.9,-1.97,0,
U101200,P-5G-99,enterprise,西南,T3,36-45,2026-01,65.75,67.87,-3.13,0,
U101200,P-5G-99,enterprise,华东,T4,26-35,2026-02,68.5,67.88,0.91,0,
U101200,P-5G-99,enterprise,西南,T3,26-35,2026-03,70.87,67.94,4.31,0,
U101200,P-5G-99,enterprise,东北,T1,36-45,2026-04,68.54,71.22,-3.77,0,
U101200,P-5G-99,enterprise,西南,T4,36-45,2026-05,69.19,72.58,-4.66,0,
U101200,P-5G-99,enterprise,华中,T4,18-25,2026-06,66.95,67.91,-1.42,0,
U101200,P-5G-99,enterprise,华北,T3,36-45,2026-07,70.77,70.72,0.07,0,
U101200,P-5G-99,enterprise,华南,T4,46-60,2026-08,65.28,66.66,-2.08,0,
U101200,P-5G-99,enterprise,华东,T2,18-25,2026-09,65.89,63.91,3.1,0,
U101200,P-5G-99,enterprise,华南,T3,46-60,2026-10,68.03,70.78,-3.89,0,
U101200,P-5G-99,enterprise,华北,T4,18-25,2026-11,65.53,63.94,2.49,0,
U101200,P-5G-99,enterprise,华中,T3,60+,2026-12,64.95,66.65,-2.55,0,
U101201,P-青年,5G_legacy_migration,华东,T1,36-45,2026-01,81.59,82.09,-0.6,1,2026-10-15
U101201,P-青年,5G_legacy_migration,华东,T4,26-35,2026-02,78.62,79.15,-0.66,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华南,T3,46-60,2026-03,84.54,87.04,-2.87,0,2026-10-15
U101201,P-青年,5G_legacy_migration,西南,T1,36-45,2026-04,84.87,82.79,2.52,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华北,T2,36-45,2026-05,81.86,79.42,3.07,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华中,T1,26-35,2026-06,82.6,84.87,-2.67,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华北,T3,36-45,2026-07,82.89,79.4,4.4,0,2026-10-15
U101201,P-青年,5G_legacy_migration,西南,T2,18-25,2026-08,81.59,78.23,4.3,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华东,T3,26-35,2026-09,84.99,88.77,-4.27,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华中,T1,60+,2026-10,82.3,80.52,2.21,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华南,T2,26-35,2026-11,60.31,57.36,5.15,0,2026-10-15
U101201,P-青年,5G_legacy_migration,华中,T4,46-60,2026-12,57.31,59.67,-3.96,0,2026-10-15
U101202,P-5G-99,young_user,华东,T4,18-25,2026-01,106.16,104.37,1.71,0,
U101202,P-5G-99,young_user,华北,T2,18-25,2026-02,99.31,103.31,-3.87,0,
U101202,P-5G-99,young_user,华东,T3,46-60,2026-03,102.88,100.39,2.48,0,
U101202,P-5G-99,young_user,西南,T4,60+,2026-04,100.3,96.39,4.06,0,
U101202,P-5G-99,young_user,西南,T2,60+,2026-05,106.98,107.31,-0.31,0,
U101202,P-5G-99,young_user,华南,T4,60+,2026-06,103.41,102.9,0.5,0,
U101202,P-5G-99,young_user,华东,T4,60+,2026-07,106.75,109.47,-2.48,0,
U101202,P-5G-99,young_user,华中,T1,26-35,2026-08,107.06,105.87,1.13,0,
U101202,P-5G-99,young_user,华南,T2,18-25,2026-09,106.97,103.92,2.93,0,
U101202,P-5G-99,young_user,华北,T4,36-45,2026-10,103.26,101.67,1.57,0,
U101202,P-5G-99,young_user,华中,T2,18-25,2026-11,100.67,104.74,-3.88,0,
U101202,P-5G-99,young_user,华北,T3,46-60,2026-12,100.08,97.9,2.22,0,
U101203,P-IoT,4G_retain,西南,T1,26-35,2026-01,99.4,96.46,3.05,0,
U101203,P-IoT,4G_retain,华北,T3,60+,2026-02,93.17,91.04,2.34,0,
U101203,P-IoT,4G_retain,华南,T4,46-60,2026-03,92.4,91.65,0.82,0,
U101203,P-IoT,4G_retain,西南,T1,18-25,2026-04,100.95,100.45,0.51,0,
U101203,P-IoT,4G_retain,东北,T4,36-45,2026-05,93.36,94.24,-0.93,0,
U101203,P-IoT,4G_retain,华中,T1,18-25,2026-06,97.11,99.76,-2.65,0,
U101203,P-IoT,4G_retain,华东,T4,46-60,2026-07,93.93,93.74,0.21,0,
U101203,P-IoT,4G_retain,华北,T2,36-45,2026-08,97.19,101.36,-4.11,0,
U101203,P-IoT,4G_retain,西南,T3,60+,2026-09,96.23,100.73,-4.48,0,
U101203,P-IoT,4G_retain,华北,T4,46-60,2026-10,97.99,95.44,2.66,0,
U101203,P-IoT,4G_retain,东北,T4,60+,2026-11,100.68,102.71,-1.98,0,
U101203,P-IoT,4G_retain,西南,T3,46-60,2026-12,99.12,103.67,-4.4,0,
U101204,P-5G-199,enterprise,华北,T1,46-60,2026-01,65.4,67.2,-2.68,0,
U101204,P-5G-199,enterprise,西南,T3,18-25,2026-02,65.75,66.37,-0.92,0,
